x,y,z,oncoprotein
-48.001305,-6.983921,-33.430063,1.582794
-48.001305,9.841500,-33.430063,1.003717
-48.001305,26.666922,-33.430063,0.880246
-48.001305,43.492343,-33.430063,1.238124
-48.001305,60.317764,-33.430063,1.191941
-48.001305,77.143185,-33.430063,0.663257
-48.001305,93.968606,-33.430063,1.265550
-48.001305,110.794027,-33.430063,1.505860
-48.001305,127.619448,-33.430063,1.006200
-33.430063,-133.174579,-33.430063,0.817202
-33.430063,-116.349158,-33.430063,1.114971
-33.430063,-99.523737,-33.430063,1.017834
-33.430063,-82.698316,-33.430063,1.015442
-33.430063,-65.872895,-33.430063,1.012173
-33.430063,-49.047473,-33.430063,0.916556
-33.430063,-32.222052,-33.430063,1.474622
-33.430063,-15.396631,-33.430063,1.118524
-33.430063,1.428790,-33.430063,0.716746
-33.430063,18.254211,-33.430063,0.897640
-33.430063,35.079632,-33.430063,0.626573
-33.430063,51.905053,-33.430063,1.112441
-33.430063,68.730474,-33.430063,1.125076
-33.430063,85.555895,-33.430063,1.045855
-33.430063,102.381316,-33.430063,1.175268
-33.430063,119.206738,-33.430063,1.050241
-33.430063,136.032159,-33.430063,0.876017
-18.858821,-141.587289,-33.430063,0.798636
-18.858821,-124.761868,-33.430063,1.408549
-18.858821,-107.936447,-33.430063,0.603800
-18.858821,-91.111026,-33.430063,1.280071
-18.858821,-74.285605,-33.430063,1.158340
-18.858821,-57.460184,-33.430063,1.128002
-18.858821,-40.634763,-33.430063,0.657422
-18.858821,-23.809342,-33.430063,0.695383
-18.858821,-6.983921,-33.430063,1.034868
-18.858821,9.841500,-33.430063,1.236392
-18.858821,26.666922,-33.430063,1.417792
-18.858821,43.492343,-33.430063,0.742599
-18.858821,60.317764,-33.430063,1.200290
-18.858821,77.143185,-33.430063,0.817831
-18.858821,93.968606,-33.430063,0.680533
-18.858821,110.794027,-33.430063,1.330659
-18.858821,127.619448,-33.430063,1.167683
-18.858821,144.444869,-33.430063,1.374614
-4.287579,-133.174579,-33.430063,0.528144
-4.287579,-116.349158,-33.430063,0.853635
-4.287579,-99.523737,-33.430063,1.367263
-4.287579,-82.698316,-33.430063,1.088312
-4.287579,-65.872895,-33.430063,1.163944
-4.287579,-49.047473,-33.430063,1.347389
-4.287579,-32.222052,-33.430063,0.467219
-4.287579,-15.396631,-33.430063,0.709218
-4.287579,1.428790,-33.430063,1.211053
-4.287579,18.254211,-33.430063,0.505167
-4.287579,35.079632,-33.430063,1.361086
-4.287579,51.905053,-33.430063,1.096097
-4.287579,68.730474,-33.430063,0.554524
-4.287579,85.555895,-33.430063,0.857789
-4.287579,102.381316,-33.430063,0.905505
-4.287579,119.206738,-33.430063,1.141759
-4.287579,136.032159,-33.430063,0.989908
10.283663,-141.587289,-33.430063,1.004828
10.283663,-124.761868,-33.430063,1.096670
10.283663,-107.936447,-33.430063,1.362723
10.283663,-91.111026,-33.430063,1.080280
10.283663,-74.285605,-33.430063,1.228798
10.283663,-57.460184,-33.430063,0.486461
10.283663,-40.634763,-33.430063,1.002599
10.283663,-23.809342,-33.430063,0.929973
10.283663,-6.983921,-33.430063,1.105374
10.283663,9.841500,-33.430063,1.054808
10.283663,26.666922,-33.430063,1.322845
10.283663,43.492343,-33.430063,0.806465
10.283663,60.317764,-33.430063,0.700820
10.283663,77.143185,-33.430063,1.140397
10.283663,93.968606,-33.430063,1.269290
10.283663,110.794027,-33.430063,0.816030
10.283663,127.619448,-33.430063,0.834985
10.283663,144.444869,-33.430063,0.781750
24.854905,-133.174579,-33.430063,1.110558
24.854905,-116.349158,-33.430063,0.748616
24.854905,-99.523737,-33.430063,1.040882
24.854905,-82.698316,-33.430063,0.836359
24.854905,-65.872895,-33.430063,0.603313
24.854905,-49.047473,-33.430063,1.109313
24.854905,-32.222052,-33.430063,1.231867
24.854905,-15.396631,-33.430063,1.225835
24.854905,1.428790,-33.430063,0.580025
24.854905,18.254211,-33.430063,0.949076
24.854905,35.079632,-33.430063,0.976588
24.854905,51.905053,-33.430063,0.958034
24.854905,68.730474,-33.430063,1.143705
24.854905,85.555895,-33.430063,1.462297
24.854905,102.381316,-33.430063,0.911477
24.854905,119.206738,-33.430063,0.866521
24.854905,136.032159,-33.430063,0.838636
39.426147,-124.761868,-33.430063,0.743679
39.426147,-107.936447,-33.430063,0.972917
39.426147,-91.111026,-33.430063,0.900703
39.426147,-74.285605,-33.430063,1.039459
39.426147,-57.460184,-33.430063,1.082338
39.426147,-40.634763,-33.430063,0.719216
39.426147,-23.809342,-33.430063,0.809619
39.426147,-6.983921,-33.430063,0.839177
39.426147,9.841500,-33.430063,0.803579
39.426147,26.666922,-33.430063,1.071499
39.426147,43.492343,-33.430063,1.490624
39.426147,60.317764,-33.430063,1.205416
39.426147,77.143185,-33.430063,0.921415
39.426147,93.968606,-33.430063,1.012790
39.426147,110.794027,-33.430063,0.645084
39.426147,127.619448,-33.430063,0.911426
53.997389,-133.174579,-33.430063,1.063880
53.997389,-116.349158,-33.430063,0.940900
53.997389,-99.523737,-33.430063,1.195440
53.997389,-82.698316,-33.430063,1.288381
53.997389,-65.872895,-33.430063,0.976399
53.997389,-49.047473,-33.430063,0.930373
53.997389,-32.222052,-33.430063,0.633016
53.997389,-15.396631,-33.430063,1.075394
53.997389,1.428790,-33.430063,0.905567
53.997389,18.254211,-33.430063,1.112044
53.997389,35.079632,-33.430063,0.769481
53.997389,51.905053,-33.430063,1.245668
53.997389,68.730474,-33.430063,1.146184
53.997389,85.555895,-33.430063,1.014984
53.997389,102.381316,-33.430063,0.886103
53.997389,119.206738,-33.430063,0.768757
68.568631,-124.761868,-33.430063,1.178671
68.568631,-107.936447,-33.430063,0.626963
68.568631,-91.111026,-33.430063,0.796243
68.568631,-74.285605,-33.430063,0.972608
68.568631,-57.460184,-33.430063,1.246280
68.568631,-40.634763,-33.430063,1.301901
68.568631,-23.809342,-33.430063,1.432069
68.568631,-6.983921,-33.430063,0.983172
68.568631,9.841500,-33.430063,0.795936
68.568631,26.666922,-33.430063,0.765152
68.568631,43.492343,-33.430063,0.745151
68.568631,60.317764,-33.430063,0.788158
68.568631,77.143185,-33.430063,0.739489
68.568631,93.968606,-33.430063,1.196944
68.568631,110.794027,-33.430063,1.220462
68.568631,127.619448,-33.430063,0.798511
83.139874,-116.349158,-33.430063,0.814198
83.139874,-99.523737,-33.430063,1.285976
83.139874,-82.698316,-33.430063,0.392505
83.139874,-65.872895,-33.430063,0.317893
83.139874,-49.047473,-33.430063,1.488219
83.139874,-32.222052,-33.430063,1.108116
83.139874,-15.396631,-33.430063,1.020554
83.139874,1.428790,-33.430063,1.279409
83.139874,18.254211,-33.430063,1.126119
83.139874,35.079632,-33.430063,1.035501
83.139874,51.905053,-33.430063,0.929054
83.139874,68.730474,-33.430063,0.647075
83.139874,85.555895,-33.430063,0.754259
83.139874,102.381316,-33.430063,0.835779
83.139874,119.206738,-33.430063,1.489930
97.711116,-107.936447,-33.430063,0.948370
97.711116,-91.111026,-33.430063,0.631687
97.711116,-74.285605,-33.430063,0.843864
97.711116,-57.460184,-33.430063,1.038444
97.711116,-40.634763,-33.430063,1.174570
97.711116,-23.809342,-33.430063,0.603599
97.711116,-6.983921,-33.430063,0.843141
97.711116,9.841500,-33.430063,1.116249
97.711116,26.666922,-33.430063,0.449082
97.711116,43.492343,-33.430063,0.865052
97.711116,60.317764,-33.430063,1.060012
97.711116,77.143185,-33.430063,0.766440
97.711116,93.968606,-33.430063,1.021813
112.282358,-82.698316,-33.430063,0.941606
112.282358,-65.872895,-33.430063,0.509644
112.282358,-49.047473,-33.430063,1.256602
112.282358,-32.222052,-33.430063,1.003687
112.282358,-15.396631,-33.430063,1.095302
112.282358,1.428790,-33.430063,0.839234
112.282358,18.254211,-33.430063,0.740299
112.282358,35.079632,-33.430063,0.980477
112.282358,51.905053,-33.430063,0.826488
112.282358,68.730474,-33.430063,1.017550
112.282358,85.555895,-33.430063,1.219064
126.853600,-57.460184,-33.430063,0.675669
126.853600,-40.634763,-33.430063,0.619795
126.853600,-23.809342,-33.430063,1.044668
126.853600,-6.983921,-33.430063,0.887954
126.853600,9.841500,-33.430063,1.144207
126.853600,26.666922,-33.430063,1.094435
126.853600,43.492343,-33.430063,0.840197
126.853600,60.317764,-33.430063,1.212743
141.424842,-32.222052,-33.430063,1.150779
141.424842,-15.396631,-33.430063,0.958986
141.424842,1.428790,-33.430063,0.930441
141.424842,18.254211,-33.430063,0.676049
141.424842,35.079632,-33.430063,1.069229
-145.793645,-23.809342,-18.858821,0.779987
-145.793645,-6.983921,-18.858821,0.859884
-145.793645,9.841500,-18.858821,1.317337
-145.793645,26.666922,-18.858821,0.626284
-131.222403,-65.872895,-18.858821,1.182890
-131.222403,-49.047473,-18.858821,0.786283
-131.222403,-32.222052,-18.858821,1.288954
-131.222403,-15.396631,-18.858821,0.834012
-131.222403,1.428790,-18.858821,0.518225
-131.222403,18.254211,-18.858821,0.872345
-131.222403,35.079632,-18.858821,0.714366
-131.222403,51.905053,-18.858821,0.462188
-131.222403,68.730474,-18.858821,0.583803
-116.651161,-91.111026,-18.858821,0.831101
-116.651161,-74.285605,-18.858821,1.293473
-116.651161,-57.460184,-18.858821,1.076018
-116.651161,-40.634763,-18.858821,1.262353
-116.651161,-23.809342,-18.858821,1.182533
-116.651161,-6.983921,-18.858821,0.950555
-116.651161,9.841500,-18.858821,0.714273
-116.651161,26.666922,-18.858821,0.971906
-116.651161,43.492343,-18.858821,1.259608
-116.651161,60.317764,-18.858821,1.142575
-116.651161,77.143185,-18.858821,1.005138
-102.079918,-99.523737,-18.858821,1.109053
-102.079918,-82.698316,-18.858821,0.588665
-102.079918,-65.872895,-18.858821,1.046121
-102.079918,-49.047473,-18.858821,1.031496
-102.079918,-32.222052,-18.858821,0.931763
-102.079918,-15.396631,-18.858821,1.307867
-102.079918,1.428790,-18.858821,1.395635
-102.079918,18.254211,-18.858821,0.696509
-102.079918,35.079632,-18.858821,1.149068
-102.079918,51.905053,-18.858821,0.794925
-102.079918,68.730474,-18.858821,1.043402
-102.079918,85.555895,-18.858821,1.582134
-102.079918,102.381316,-18.858821,0.881031
-87.508676,-107.936447,-18.858821,1.040001
-87.508676,-91.111026,-18.858821,0.741923
-87.508676,-74.285605,-18.858821,1.290914
-87.508676,-57.460184,-18.858821,0.992811
-87.508676,-40.634763,-18.858821,1.248539
-87.508676,-23.809342,-18.858821,0.977967
-87.508676,-6.983921,-18.858821,0.857338
-87.508676,9.841500,-18.858821,0.681265
-87.508676,26.666922,-18.858821,1.028994
-87.508676,43.492343,-18.858821,1.142198
-87.508676,60.317764,-18.858821,1.073456
-87.508676,77.143185,-18.858821,0.844173
-87.508676,93.968606,-18.858821,1.048569
-87.508676,110.794027,-18.858821,0.985916
-72.937434,-116.349158,-18.858821,0.902223
-72.937434,-99.523737,-18.858821,0.526868
-72.937434,-82.698316,-18.858821,1.562384
-72.937434,-65.872895,-18.858821,0.766050
-72.937434,-49.047473,-18.858821,0.435767
-72.937434,-32.222052,-18.858821,1.044272
-72.937434,-15.396631,-18.858821,1.259113
-72.937434,1.428790,-18.858821,0.795277
-72.937434,18.254211,-18.858821,0.829605
-72.937434,35.079632,-18.858821,1.136830
-72.937434,51.905053,-18.858821,0.746642
-72.937434,68.730474,-18.858821,1.222523
-72.937434,85.555895,-18.858821,0.810346
-72.937434,102.381316,-18.858821,1.062574
-72.937434,119.206738,-18.858821,0.740333
-58.366192,-124.761868,-18.858821,0.996595
-58.366192,-107.936447,-18.858821,0.844785
-58.366192,-91.111026,-18.858821,1.110485
-58.366192,-74.285605,-18.858821,1.078568
-58.366192,-57.460184,-18.858821,1.173009
-58.366192,-40.634763,-18.858821,0.840774
-58.366192,-23.809342,-18.858821,0.816636
-58.366192,-6.983921,-18.858821,0.496981
-58.366192,9.841500,-18.858821,0.920348
-58.366192,26.666922,-18.858821,0.631534
-58.366192,43.492343,-18.858821,0.931937
-58.366192,60.317764,-18.858821,1.255950
-58.366192,77.143185,-18.858821,0.788202
-58.366192,93.968606,-18.858821,1.100329
-58.366192,110.794027,-18.858821,0.941675
-58.366192,127.619448,-18.858821,0.662574
-43.794950,-133.174579,-18.858821,0.790813
-43.794950,-116.349158,-18.858821,1.089308
-43.794950,-99.523737,-18.858821,1.351075
-43.794950,-82.698316,-18.858821,0.928001
-43.794950,-65.872895,-18.858821,0.851107
-43.794950,-49.047473,-18.858821,0.665023
-43.794950,-32.222052,-18.858821,1.007780
-43.794950,-15.396631,-18.858821,1.016879
-43.794950,1.428790,-18.858821,1.187622
-43.794950,18.254211,-18.858821,1.079719
-43.794950,35.079632,-18.858821,1.205419
-43.794950,51.905053,-18.858821,0.741157
-43.794950,68.730474,-18.858821,1.303548
-43.794950,85.555895,-18.858821,0.993037
-43.794950,102.381316,-18.858821,0.746117
-43.794950,119.206738,-18.858821,1.195498
-43.794950,136.032159,-18.858821,0.831830
-29.223708,-141.587289,-18.858821,1.279534
-29.223708,-124.761868,-18.858821,0.680822
-29.223708,-107.936447,-18.858821,1.233105
-29.223708,-91.111026,-18.858821,0.657355
-29.223708,-74.285605,-18.858821,0.971620
-29.223708,-57.460184,-18.858821,1.311322
-29.223708,-40.634763,-18.858821,1.339459
-29.223708,-23.809342,-18.858821,1.204336
-29.223708,-6.983921,-18.858821,0.898937
-29.223708,9.841500,-18.858821,0.624688
-29.223708,26.666922,-18.858821,0.791578
-29.223708,43.492343,-18.858821,1.344196
-29.223708,60.317764,-18.858821,0.736457
-29.223708,77.143185,-18.858821,1.167362
-29.223708,93.968606,-18.858821,1.039547
-29.223708,110.794027,-18.858821,0.952879
-29.223708,127.619448,-18.858821,1.069855
-29.223708,144.444869,-18.858821,1.117292
-14.652466,-133.174579,-18.858821,0.931045
-14.652466,-116.349158,-18.858821,0.921539
-14.652466,-99.523737,-18.858821,0.912098
-14.652466,-82.698316,-18.858821,1.510355
-14.652466,-65.872895,-18.858821,1.243906
-14.652466,-49.047473,-18.858821,1.482654
-14.652466,-32.222052,-18.858821,1.102420
-14.652466,-15.396631,-18.858821,1.463919
-14.652466,1.428790,-18.858821,1.091194
-14.652466,18.254211,-18.858821,0.924096
-14.652466,35.079632,-18.858821,1.010825
-14.652466,51.905053,-18.858821,0.787151
-14.652466,68.730474,-18.858821,0.631209
-14.652466,85.555895,-18.858821,0.746681
-14.652466,102.381316,-18.858821,1.110402
-14.652466,119.206738,-18.858821,0.801332
-14.652466,136.032159,-18.858821,0.991192
-0.081224,-141.587289,-18.858821,0.562346
-0.081224,-124.761868,-18.858821,1.337460
-0.081224,-107.936447,-18.858821,1.120803
-0.081224,-91.111026,-18.858821,1.077917
-0.081224,-74.285605,-18.858821,1.074374
-0.081224,-57.460184,-18.858821,1.370354
-0.081224,-40.634763,-18.858821,0.989883
-0.081224,-23.809342,-18.858821,0.560715
-0.081224,-6.983921,-18.858821,1.213847
-0.081224,9.841500,-18.858821,1.303458
-0.081224,26.666922,-18.858821,1.358021
-0.081224,43.492343,-18.858821,0.886769
-0.081224,60.317764,-18.858821,1.005204
-0.081224,77.143185,-18.858821,0.563962
-0.081224,93.968606,-18.858821,1.370774
-0.081224,110.794027,-18.858821,1.196282
-0.081224,127.619448,-18.858821,1.294472
-0.081224,144.444869,-18.858821,0.846771
14.490018,-133.174579,-18.858821,0.916706
14.490018,-116.349158,-18.858821,1.050762
14.490018,-99.523737,-18.858821,1.281853
14.490018,-82.698316,-18.858821,1.192818
14.490018,-65.872895,-18.858821,1.014052
14.490018,-49.047473,-18.858821,1.202653
14.490018,-32.222052,-18.858821,0.925397
14.490018,-15.396631,-18.858821,1.127861
14.490018,1.428790,-18.858821,0.872575
14.490018,18.254211,-18.858821,0.887940
14.490018,35.079632,-18.858821,1.139350
14.490018,51.905053,-18.858821,1.156913
14.490018,68.730474,-18.858821,1.054927
14.490018,85.555895,-18.858821,0.582842
14.490018,102.381316,-18.858821,0.949984
14.490018,119.206738,-18.858821,0.810581
14.490018,136.032159,-18.858821,0.752253
29.061260,-141.587289,-18.858821,1.211886
29.061260,-124.761868,-18.858821,1.151943
29.061260,-107.936447,-18.858821,1.005479
29.061260,-91.111026,-18.858821,0.852879
29.061260,-74.285605,-18.858821,0.852179
29.061260,-57.460184,-18.858821,0.877154
29.061260,-40.634763,-18.858821,1.217067
29.061260,-23.809342,-18.858821,1.060524
29.061260,-6.983921,-18.858821,1.528416
29.061260,9.841500,-18.858821,1.057278
29.061260,26.666922,-18.858821,0.695023
29.061260,43.492343,-18.858821,1.071455
29.061260,60.317764,-18.858821,1.141561
29.061260,77.143185,-18.858821,1.237986
29.061260,93.968606,-18.858821,0.876625
29.061260,110.794027,-18.858821,1.024312
29.061260,127.619448,-18.858821,1.575334
29.061260,144.444869,-18.858821,1.161870
43.632503,-133.174579,-18.858821,1.080936
43.632503,-116.349158,-18.858821,0.910044
43.632503,-99.523737,-18.858821,1.025244
43.632503,-82.698316,-18.858821,0.885757
43.632503,-65.872895,-18.858821,1.082943
43.632503,-49.047473,-18.858821,0.853998
43.632503,-32.222052,-18.858821,1.165543
43.632503,-15.396631,-18.858821,1.108761
43.632503,1.428790,-18.858821,1.341433
43.632503,18.254211,-18.858821,1.091279
43.632503,35.079632,-18.858821,1.331666
43.632503,51.905053,-18.858821,1.444163
43.632503,68.730474,-18.858821,1.267612
43.632503,85.555895,-18.858821,1.462994
43.632503,102.381316,-18.858821,1.116937
43.632503,119.206738,-18.858821,0.922975
43.632503,136.032159,-18.858821,0.756022
58.203745,-124.761868,-18.858821,0.824605
58.203745,-107.936447,-18.858821,1.284185
58.203745,-91.111026,-18.858821,1.180513
58.203745,-74.285605,-18.858821,1.014905
58.203745,-57.460184,-18.858821,1.510710
58.203745,-40.634763,-18.858821,1.211287
58.203745,-23.809342,-18.858821,1.293246
58.203745,-6.983921,-18.858821,0.642937
58.203745,9.841500,-18.858821,0.698455
58.203745,26.666922,-18.858821,1.171491
58.203745,43.492343,-18.858821,1.044390
58.203745,60.317764,-18.858821,0.662983
58.203745,77.143185,-18.858821,0.960502
58.203745,93.968606,-18.858821,1.463373
58.203745,110.794027,-18.858821,1.111898
58.203745,127.619448,-18.858821,1.141332
72.774987,-116.349158,-18.858821,0.861707
72.774987,-99.523737,-18.858821,1.214735
72.774987,-82.698316,-18.858821,0.796894
72.774987,-65.872895,-18.858821,1.126929
72.774987,-49.047473,-18.858821,0.942234
72.774987,-32.222052,-18.858821,0.971637
72.774987,-15.396631,-18.858821,1.169080
72.774987,1.428790,-18.858821,0.842673
72.774987,18.254211,-18.858821,1.152444
72.774987,35.079632,-18.858821,1.135675
72.774987,51.905053,-18.858821,1.246583
72.774987,68.730474,-18.858821,1.233614
72.774987,85.555895,-18.858821,0.680471
72.774987,102.381316,-18.858821,0.578582
72.774987,119.206738,-18.858821,1.215092
87.346229,-107.936447,-18.858821,1.010117
87.346229,-91.111026,-18.858821,1.131303
87.346229,-74.285605,-18.858821,1.347473
87.346229,-57.460184,-18.858821,0.914152
87.346229,-40.634763,-18.858821,0.687647
87.346229,-23.809342,-18.858821,0.864001
87.346229,-6.983921,-18.858821,0.887866
87.346229,9.841500,-18.858821,0.896840
87.346229,26.666922,-18.858821,0.848412
87.346229,43.492343,-18.858821,1.279782
87.346229,60.317764,-18.858821,0.966086
87.346229,77.143185,-18.858821,0.783775
87.346229,93.968606,-18.858821,1.037101
87.346229,110.794027,-18.858821,1.006220
101.917471,-99.523737,-18.858821,1.270172
101.917471,-82.698316,-18.858821,1.174027
101.917471,-65.872895,-18.858821,0.702273
101.917471,-49.047473,-18.858821,1.354170
101.917471,-32.222052,-18.858821,0.478864
101.917471,-15.396631,-18.858821,0.893213
101.917471,1.428790,-18.858821,1.197613
101.917471,18.254211,-18.858821,1.481027
101.917471,35.079632,-18.858821,1.042303
101.917471,51.905053,-18.858821,0.866495
101.917471,68.730474,-18.858821,0.823175
101.917471,85.555895,-18.858821,0.977602
101.917471,102.381316,-18.858821,1.251877
116.488713,-91.111026,-18.858821,0.679416
116.488713,-74.285605,-18.858821,0.942884
116.488713,-57.460184,-18.858821,0.511749
116.488713,-40.634763,-18.858821,0.992979
116.488713,-23.809342,-18.858821,1.269867
116.488713,-6.983921,-18.858821,0.574451
116.488713,9.841500,-18.858821,1.131020
116.488713,26.666922,-18.858821,0.922133
116.488713,43.492343,-18.858821,1.110128
116.488713,60.317764,-18.858821,1.032882
116.488713,77.143185,-18.858821,0.988263
131.059955,-65.872895,-18.858821,0.971012
131.059955,-49.047473,-18.858821,1.416726
131.059955,-32.222052,-18.858821,1.028979
131.059955,-15.396631,-18.858821,0.798306
131.059955,1.428790,-18.858821,1.243566
131.059955,18.254211,-18.858821,1.094456
131.059955,35.079632,-18.858821,0.974390
131.059955,51.905053,-18.858821,1.400497
131.059955,68.730474,-18.858821,1.220660
145.631197,-23.809342,-18.858821,1.261835
145.631197,-6.983921,-18.858821,0.931607
145.631197,9.841500,-18.858821,1.302956
145.631197,26.666922,-18.858821,0.943253
-135.428758,-57.460184,-4.287579,0.981524
-135.428758,-40.634763,-4.287579,1.079930
-135.428758,-23.809342,-4.287579,1.044414
-135.428758,-6.983921,-4.287579,1.248932
-135.428758,9.841500,-4.287579,0.936273
-135.428758,26.666922,-4.287579,0.263212
-135.428758,43.492343,-4.287579,1.135325
-135.428758,60.317764,-4.287579,1.344347
-120.857516,-82.698316,-4.287579,0.467157
-120.857516,-65.872895,-4.287579,0.620668
-120.857516,-49.047473,-4.287579,1.071511
-120.857516,-32.222052,-4.287579,1.044073
-120.857516,-15.396631,-4.287579,0.969590
-120.857516,1.428790,-4.287579,1.244019
-120.857516,18.254211,-4.287579,0.908281
-120.857516,35.079632,-4.287579,1.018479
-120.857516,51.905053,-4.287579,0.622831
-120.857516,68.730474,-4.287579,0.881369
-120.857516,85.555895,-4.287579,0.608144
-106.286274,-91.111026,-4.287579,1.128756
-106.286274,-74.285605,-4.287579,0.759973
-106.286274,-57.460184,-4.287579,0.492830
-106.286274,-40.634763,-4.287579,0.362255
-106.286274,-23.809342,-4.287579,0.904386
-106.286274,-6.983921,-4.287579,1.405694
-106.286274,9.841500,-4.287579,1.126863
-106.286274,26.666922,-4.287579,0.651997
-106.286274,43.492343,-4.287579,0.711573
-106.286274,60.317764,-4.287579,1.033703
-106.286274,77.143185,-4.287579,0.861953
-106.286274,93.968606,-4.287579,0.596113
-91.715032,-116.349158,-4.287579,0.929335
-91.715032,-99.523737,-4.287579,1.066937
-91.715032,-82.698316,-4.287579,1.010573
-91.715032,-65.872895,-4.287579,1.291335
-91.715032,-49.047473,-4.287579,1.401749
-91.715032,-32.222052,-4.287579,0.646934
-91.715032,-15.396631,-4.287579,0.628227
-91.715032,1.428790,-4.287579,0.671281
-91.715032,18.254211,-4.287579,1.204304
-91.715032,35.079632,-4.287579,1.225679
-91.715032,51.905053,-4.287579,1.133307
-91.715032,68.730474,-4.287579,0.987119
-91.715032,85.555895,-4.287579,0.948117
-91.715032,102.381316,-4.287579,0.540598
-77.143790,-124.761868,-4.287579,1.271085
-77.143790,-107.936447,-4.287579,0.966736
-77.143790,-91.111026,-4.287579,0.958447
-77.143790,-74.285605,-4.287579,0.969842
-77.143790,-57.460184,-4.287579,0.978245
-77.143790,-40.634763,-4.287579,0.691364
-77.143790,-23.809342,-4.287579,1.171876
-77.143790,-6.983921,-4.287579,0.914800
-77.143790,9.841500,-4.287579,1.320167
-77.143790,26.666922,-4.287579,1.302812
-77.143790,43.492343,-4.287579,1.138817
-77.143790,60.317764,-4.287579,1.238164
-77.143790,77.143185,-4.287579,0.919586
-77.143790,93.968606,-4.287579,0.979887
-77.143790,110.794027,-4.287579,0.578211
-77.143790,127.619448,-4.287579,0.883484
-62.572547,-133.174579,-4.287579,1.138883
-62.572547,-116.349158,-4.287579,0.663200
-62.572547,-99.523737,-4.287579,0.783609
-62.572547,-82.698316,-4.287579,0.573640
-62.572547,-65.872895,-4.287579,0.942423
-62.572547,-49.047473,-4.287579,1.193764
-62.572547,-32.222052,-4.287579,1.262057
-62.572547,-15.396631,-4.287579,1.337429
-62.572547,1.428790,-4.287579,1.156450
-62.572547,18.254211,-4.287579,0.759996
-62.572547,35.079632,-4.287579,1.282142
-62.572547,51.905053,-4.287579,1.100782
-62.572547,68.730474,-4.287579,0.876614
-62.572547,85.555895,-4.287579,0.496328
-62.572547,102.381316,-4.287579,1.180635
-62.572547,119.206738,-4.287579,1.105632
-62.572547,136.032159,-4.287579,0.897687
-48.001305,-141.587289,-4.287579,1.066655
-48.001305,-124.761868,-4.287579,0.684304
-48.001305,-107.936447,-4.287579,0.985006
-48.001305,-91.111026,-4.287579,0.778079
-48.001305,-74.285605,-4.287579,1.384415
-48.001305,-57.460184,-4.287579,1.145339
-48.001305,-40.634763,-4.287579,0.897964
-48.001305,-23.809342,-4.287579,1.258052
-48.001305,-6.983921,-4.287579,0.888068
-48.001305,9.841500,-4.287579,0.976258
-48.001305,26.666922,-4.287579,0.784184
-48.001305,43.492343,-4.287579,0.748006
-48.001305,60.317764,-4.287579,0.914759
-48.001305,77.143185,-4.287579,0.952112
-48.001305,93.968606,-4.287579,1.475154
-48.001305,110.794027,-4.287579,0.903738
-48.001305,127.619448,-4.287579,1.430119
-33.430063,-133.174579,-4.287579,0.933429
-33.430063,-116.349158,-4.287579,1.408300
-33.430063,-99.523737,-4.287579,0.810575
-33.430063,-82.698316,-4.287579,0.671873
-33.430063,-65.872895,-4.287579,0.807783
-33.430063,-49.047473,-4.287579,0.775190
-33.430063,-32.222052,-4.287579,1.005463
-33.430063,-15.396631,-4.287579,0.770177
-33.430063,1.428790,-4.287579,1.219104
-33.430063,18.254211,-4.287579,0.655568
-33.430063,35.079632,-4.287579,1.036299
-33.430063,51.905053,-4.287579,1.242402
-33.430063,68.730474,-4.287579,1.392066
-33.430063,85.555895,-4.287579,0.890244
-33.430063,102.381316,-4.287579,1.367007
-33.430063,119.206738,-4.287579,1.187988
-33.430063,136.032159,-4.287579,1.088846
-18.858821,-141.587289,-4.287579,1.114801
-18.858821,-124.761868,-4.287579,1.386077
-18.858821,-107.936447,-4.287579,0.895538
-18.858821,-91.111026,-4.287579,1.146648
-18.858821,-74.285605,-4.287579,0.778866
-18.858821,-57.460184,-4.287579,1.188343
-18.858821,-40.634763,-4.287579,1.220894
-18.858821,-23.809342,-4.287579,1.246298
-18.858821,-6.983921,-4.287579,1.172473
-18.858821,9.841500,-4.287579,0.648073
-18.858821,26.666922,-4.287579,0.872138
-18.858821,43.492343,-4.287579,0.856728
-18.858821,60.317764,-4.287579,1.212954
-18.858821,77.143185,-4.287579,0.930588
-18.858821,93.968606,-4.287579,1.308015
-18.858821,110.794027,-4.287579,1.359533
-18.858821,127.619448,-4.287579,0.993322
-18.858821,144.444869,-4.287579,1.514778
-4.287579,-133.174579,-4.287579,0.992028
-4.287579,-116.349158,-4.287579,1.044292
-4.287579,-99.523737,-4.287579,0.559621
-4.287579,-82.698316,-4.287579,0.666510
-4.287579,-65.872895,-4.287579,0.890724
-4.287579,-49.047473,-4.287579,1.035836
-4.287579,-32.222052,-4.287579,0.804200
-4.287579,-15.396631,-4.287579,0.632727
-4.287579,1.428790,-4.287579,1.093636
-4.287579,18.254211,-4.287579,1.138808
-4.287579,35.079632,-4.287579,0.963793
-4.287579,51.905053,-4.287579,0.850021
-4.287579,68.730474,-4.287579,0.992168
-4.287579,85.555895,-4.287579,0.853778
-4.287579,102.381316,-4.287579,1.209329
-4.287579,119.206738,-4.287579,0.959052
-4.287579,136.032159,-4.287579,1.073799
10.283663,-141.587289,-4.287579,1.345811
10.283663,-124.761868,-4.287579,1.094456
10.283663,-107.936447,-4.287579,1.287488
10.283663,-91.111026,-4.287579,1.371535
10.283663,-74.285605,-4.287579,1.029400
